,Baths,Beds,Location,Square Meter,base_price,city,country,page,price_usd,property_type,sub_div,Longitude,Latitude
3980,1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",60,28000,Cairo,Egypt,commercial,440440.0,Shop,New Cairo City,30.06310285,31.455447475107487
3981,1,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",210,70000,Cairo,Egypt,commercial,1101100.0,Shop,New Cairo City,30.02012785,31.498220627134504
3983,2,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",122,60000,Cairo,Egypt,commercial,943800.0,Office Space,New Cairo City,30.06310285,31.455447475107487
3984,2,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",45,20000,Cairo,Egypt,commercial,314600.0,Office Space,New Cairo City,30.06310285,31.455447475107487
3985,2,,"Mnia Alkmh   Cairo Road , Nile Corniche St., Rod El Farag, Hay Shobra, Cairo",240,14000,Cairo,Egypt,commercial,220220.0,Office Space,Hay Shobra,30.0805703,31.2454264
3987,4,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",37,15000,Cairo,Egypt,commercial,235950.0,Office Space,New Cairo City,30.06310285,31.455447475107487
3988,1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",300,170000,Cairo,Egypt,commercial,2674100.0,Office Space,New Cairo City,30.06310285,31.455447475107487
3989,3,,"Mostafa Kamel Axis, The 1st Settlement, New Cairo City, Cairo",800,200000,Cairo,Egypt,commercial,3146000.0,Office Space,New Cairo City,30.02012785,31.498220627134504
3990,2,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",73,27740,Cairo,Egypt,commercial,436350.2,Medical Facility,New Cairo City,30.06310285,31.455447475107487
3991,7+,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",325,180000,Cairo,Egypt,commercial,2831400.0,Office Space,New Cairo City,30.06310285,31.455447475107487
3992,1,,"Palestine St., New Maadi, Hay El Maadi, Cairo",100,15000,Cairo,Egypt,commercial,235950.0,Office Space,Hay El Maadi,29.9925522,31.279391600000004
3993,2,,"Sayed Zakaria St., Sheraton Al Matar, El Nozha, Cairo",650,120000,Cairo,Egypt,commercial,1887600.0,Office Space,El Nozha,30.126217600000004,31.2960869
3994,,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",60,25000,Cairo,Egypt,commercial,393250.0,Office Space,New Cairo City,30.06310285,31.455447475107487
3996,1,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",45,15000,Cairo,Egypt,commercial,235950.0,Medical Facility,New Cairo City,30.06310285,31.455447475107487
3997,3,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",60,27000,Cairo,Egypt,commercial,424710.0,Retail,New Cairo City,30.06310285,31.455447475107487
3998,7+,,"The Water Way, North Investors Area, New Cairo City, Cairo","1,100",720000,Cairo,Egypt,commercial,11325600.0,Full Floor,New Cairo City,30.02012785,31.498220627134504
3999,4,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",144,70000,Cairo,Egypt,commercial,1101100.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4000,2,,"Sarayat Al Maadi, Hay El Maadi, Cairo",400,50000,Cairo,Egypt,commercial,786500.0,Office Space,Hay El Maadi,30.048819,31.243666
4002,1,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",61,9500,Cairo,Egypt,commercial,149435.0,Medical Facility,New Cairo City,30.06310285,31.455447475107487
4003,1,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",46,11000,Cairo,Egypt,commercial,173030.0,Medical Facility,New Cairo City,30.06310285,31.455447475107487
4004,3,,"Mostafa Kamel Axis, The 1st Settlement, New Cairo City, Cairo",520,160000,Cairo,Egypt,commercial,2516800.0,Bulk Rent Unit,New Cairo City,30.02012785,31.498220627134504
4005,1,,"Al Sheikh Al Marsafi St., Zamalek, Cairo",280,47500,Cairo,Egypt,commercial,747175.0,Office Space,Zamalek,30.048819,31.243666
4006,4,,"Bahgat Ali St. (Ebn Al Nabeh), Zamalek, Cairo",180,16500,Cairo,Egypt,commercial,259545.0,Office Space,Zamalek,30.048819,31.243666
4008,1,,"Saad Zaghloul St., El Katameya, New Cairo City, Cairo","1,450",200000,Cairo,Egypt,commercial,3146000.0,Warehouse,New Cairo City,30.02012785,31.498220627134504
4009,2,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",60,24000,Cairo,Egypt,commercial,377520.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4011,2,,"Masaken Sheraton, Sheraton Al Matar, El Nozha, Cairo",400,120000,Cairo,Egypt,commercial,1887600.0,Shop,El Nozha,30.126217600000004,31.2960869
4012,2,,"Al Diyar, Al Narges, New Cairo City, Cairo",850,362000,Cairo,Egypt,commercial,5694260.0,Office Space,New Cairo City,30.02012785,31.498220627134504
4014,3,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",60,30000,Cairo,Egypt,commercial,471900.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4015,,,"Mostafa Kamel Axis, The 1st Settlement, New Cairo City, Cairo",500,200000,Cairo,Egypt,commercial,3146000.0,Office Space,New Cairo City,30.02012785,31.498220627134504
4016,,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",480,300000,Cairo,Egypt,commercial,4719000.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4017,1,,"Street 9, Maadi, Hay El Maadi, Cairo",45,70000,Cairo,Egypt,commercial,1101100.0,Retail,Hay El Maadi,29.9925522,31.279391600000004
4018,2,,"Palestine St., New Maadi, Hay El Maadi, Cairo",80,12000,Cairo,Egypt,commercial,188760.0,Office Space,Hay El Maadi,29.9925522,31.279391600000004
4020,2,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",103,47000,Cairo,Egypt,commercial,739310.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4021,2,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",71,20000,Cairo,Egypt,commercial,314600.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4024,6,,"The Address East, 90 Street, The 5th Settlement, New Cairo City, Cairo",150,135000,Cairo,Egypt,commercial,2123550.0,Retail,New Cairo City,30.06310285,31.455447475107487
4025,2,,"Al Nasr Road, 6th Zone, Nasr City, Cairo",79,15000,Cairo,Egypt,commercial,235950.0,Medical Facility,Nasr City,30.0521177,31.3422045
4026,5,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo","1,200",780000,Cairo,Egypt,commercial,12269400.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4027,7+,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",59,23000,Cairo,Egypt,commercial,361790.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4028,1,,"Masaken Sheraton, Sheraton Al Matar, El Nozha, Cairo","1,450",350000,Cairo,Egypt,commercial,5505500.0,Office Space,El Nozha,30.126217600000004,31.2960869
4029,1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",391,100000,Cairo,Egypt,commercial,1573000.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4030,4,,"Elia Abu Madi St., Rehab City First Phase, Al Rehab, New Cairo City, Cairo",77,55000,Cairo,Egypt,commercial,865150.0,Shop,New Cairo City,30.063584,31.4889939
4031,1,,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",120,58000,Cairo,Egypt,commercial,912340.0,Office Space,New Cairo City,29.9921014,31.4046293
4033,1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",260,185000,Cairo,Egypt,commercial,2910050.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4034,1,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",62,70000,Cairo,Egypt,commercial,1101100.0,Shop,New Cairo City,30.02012785,31.498220627134504
4035,1,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",45,18000,Cairo,Egypt,commercial,283140.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4036,,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",58,23000,Cairo,Egypt,commercial,361790.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4037,,,"Midtown, South Investors Area, New Cairo City, Cairo",150,100000,Cairo,Egypt,commercial,1573000.0,Retail,New Cairo City,30.02012785,31.498220627134504
4038,,,"Dyar Compound, 90 Street, The 5th Settlement, New Cairo City, Cairo",350,175000,Cairo,Egypt,commercial,2752750.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4039,1,,"The Water Way, North Investors Area, New Cairo City, Cairo",185,157250,Cairo,Egypt,commercial,2473542.5,Office Space,New Cairo City,30.02012785,31.498220627134504
4040,7+,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",60,25000,Cairo,Egypt,commercial,393250.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4041,2,,"The Water Way, North Investors Area, New Cairo City, Cairo",280,50000,Cairo,Egypt,commercial,786500.0,Retail,New Cairo City,30.02012785,31.498220627134504
4042,7+,,"Business Plus, North Teseen St., The 5th Settlement, New Cairo City, Cairo","3,000",120000,Cairo,Egypt,commercial,1887600.0,Villa,New Cairo City,30.06310285,31.455447475107487
4043,1,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",243,175000,Cairo,Egypt,commercial,2752750.0,Retail,New Cairo City,30.02012785,31.498220627134504
4044,1,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",75,37500,Cairo,Egypt,commercial,589875.0,Medical Facility,New Cairo City,30.02012785,31.498220627134504
4045,7+,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo","1,250",565000,Cairo,Egypt,commercial,8887450.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4046,7+,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",60,19000,Cairo,Egypt,commercial,298870.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4047,1,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",55,35000,Cairo,Egypt,commercial,550550.0,Retail,New Cairo City,30.02012785,31.498220627134504
4049,7+,,"Cornish El Nile St., Maadi, Hay El Maadi, Cairo","2,700",242250,Cairo,Egypt,commercial,3810592.5,Whole Building,Hay El Maadi,29.9925522,31.279391600000004
4050,7+,,"Mostafa Kamel Axis, The 1st Settlement, New Cairo City, Cairo","1,430",300000,Cairo,Egypt,commercial,4719000.0,Whole Building,New Cairo City,30.02012785,31.498220627134504
4053,1,,"Dr Al Sheemy St., 9th Zone, Nasr City, Cairo",63,132300,Cairo,Egypt,commercial,2081079.0,Office Space,Nasr City,30.0521177,31.3422045
4055,1,,"Al Kasr Al Ainy St., Garden City, Cairo",325,162500,Cairo,Egypt,commercial,2556125.0,Shop,Garden City,30.048819,31.243666
4059,1,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",47,12000,Cairo,Egypt,commercial,188760.0,Medical Facility,New Cairo City,30.06310285,31.455447475107487
4062,7+,,"South Teseen St., The 5th Settlement, New Cairo City, Cairo","1,200",730000,Cairo,Egypt,commercial,11482900.0,Office Space,New Cairo City,30.02012785,31.498220627134504
4063,1,,"Moon Valley, South Investors Area, New Cairo City, Cairo",70,50000,Cairo,Egypt,commercial,786500.0,Retail,New Cairo City,30.02012785,31.498220627134504
4064,4,,"Street53, District 1, The 5th Settlement, New Cairo City, Cairo",450,85000,Cairo,Egypt,commercial,1337050.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4065,2,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo","17,000",3808000,Cairo,Egypt,commercial,59899840.0,Whole Building,New Cairo City,30.06310285,31.455447475107487
4066,2,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",650,650000,Cairo,Egypt,commercial,10224500.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4067,5,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",45,17000,Cairo,Egypt,commercial,267410.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4068,3,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo","1,000",666000,Cairo,Egypt,commercial,10476180.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4069,,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",160,230000,Cairo,Egypt,commercial,3617900.0,Shop,New Cairo City,30.06310285,31.455447475107487
4070,,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",140,70000,Cairo,Egypt,commercial,1101100.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4071,,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",360,320000,Cairo,Egypt,commercial,5033600.0,Shop,New Cairo City,30.06310285,31.455447475107487
4072,,,"Degla Square, Degla, Hay El Maadi, Cairo",400,88000,Cairo,Egypt,commercial,1384240.0,Office Space,Hay El Maadi,29.9925522,31.279391600000004
4073,,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",110,55000,Cairo,Egypt,commercial,865150.0,Medical Facility,New Cairo City,30.06310285,31.455447475107487
4074,,,"Street 13, District 3, The 5th Settlement, New Cairo City, Cairo",275,151250,Cairo,Egypt,commercial,2379162.5,Retail,New Cairo City,30.06310285,31.455447475107487
4075,,,"Katameya Heights, El Katameya Compounds, El Katameya, New Cairo City, Cairo",160,84320,Cairo,Egypt,commercial,1326353.6,Office Space,New Cairo City,29.9921014,31.4046293
4076,,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",103,52000,Cairo,Egypt,commercial,817960.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4077,,,"Sarayat Al Maadi, Hay El Maadi, Cairo",350,33600,Cairo,Egypt,commercial,528528.0,Office Space,Hay El Maadi,30.048819,31.243666
4078,,,"New Maryland, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",120,10000,Cairo,Egypt,commercial,157300.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4079,2,,"Saad Zaghloul St., El Katameya, New Cairo City, Cairo",150,90000,Cairo,Egypt,commercial,1415700.0,Office Space,New Cairo City,30.02012785,31.498220627134504
4080,4,,"Downtown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",255,146000,Cairo,Egypt,commercial,2296580.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4081,2,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",330,396000,Cairo,Egypt,commercial,6229080.0,Retail,New Cairo City,30.06310285,31.455447475107487
4083,7+,,"Degla View, Zahraa El Maadi, Hay El Maadi, Cairo",250,110000,Cairo,Egypt,commercial,1730300.0,Shop,Hay El Maadi,29.9925522,31.279391600000004
4084,2,,"Misr Helwan Agriculture Road, Maadi, Hay El Maadi, Cairo",250,25000,Cairo,Egypt,commercial,393250.0,Office Space,Hay El Maadi,29.9925522,31.279391600000004
4085,7+,,"Sarayat Al Maadi, Hay El Maadi, Cairo","2,700",240000,Cairo,Egypt,commercial,3775200.0,Whole Building,Hay El Maadi,30.048819,31.243666
4086,7,,"Street 263, New Maadi, Hay El Maadi, Cairo",250,25000,Cairo,Egypt,commercial,393250.0,Office Space,Hay El Maadi,29.9925522,31.279391600000004
4087,1,,"Dyar Compound, 90 Street, The 5th Settlement, New Cairo City, Cairo",600,350000,Cairo,Egypt,commercial,5505500.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4088,6,,"El Laselky St., Hay El Maadi, Cairo","3,000",480000,Cairo,Egypt,commercial,7550400.0,Office Space,Hay El Maadi,30.048819,31.243666
4089,2,,"Hayah Residence, North Teseen St., The 5th Settlement, New Cairo City, Cairo",900,31500,Cairo,Egypt,commercial,495495.0,Medical Facility,New Cairo City,30.06310285,31.455447475107487
4090,7+,,"Al Tahrir St., Sheraton Al Matar, El Nozha, Cairo",650,145600,Cairo,Egypt,commercial,2290288.0,Office Space,El Nozha,30.126217600000004,31.2960869
4091,7+,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",50,20000,Cairo,Egypt,commercial,314600.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4092,3,,"Porto Cairo Residence, The 1st Settlement, New Cairo City, Cairo",52,20000,Cairo,Egypt,commercial,314600.0,Medical Facility,New Cairo City,30.02012785,31.498220627134504
4093,4,,"Al Laselky St., El Laselky, New Maadi, Hay El Maadi, Cairo",600,40000,Cairo,Egypt,commercial,629200.0,Office Space,Hay El Maadi,29.960331300000004,31.26305504108212
4094,,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",95,25000,Cairo,Egypt,commercial,393250.0,Office Space,New Cairo City,30.02012785,31.498220627134504
4095,,,"Sarayat Al Maadi, Hay El Maadi, Cairo",260,72000,Cairo,Egypt,commercial,1132560.0,Office Space,Hay El Maadi,30.048819,31.243666
4096,,,"Degla Square, Degla, Hay El Maadi, Cairo","3,000",720000,Cairo,Egypt,commercial,11325600.0,Whole Building,Hay El Maadi,29.9925522,31.279391600000004
4097,,,"Al Laselky St., El Laselky, New Maadi, Hay El Maadi, Cairo",700,600000,Cairo,Egypt,commercial,9438000.0,Whole Building,Hay El Maadi,29.960331300000004,31.26305504108212
4098,,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",36,32000,Cairo,Egypt,commercial,503360.0,Retail,New Cairo City,30.02012785,31.498220627134504
4099,,,"Street 257, Maadi, Hay El Maadi, Cairo",220,15000,Cairo,Egypt,commercial,235950.0,Office Space,Hay El Maadi,29.9925522,31.279391600000004
4100,,,"Sarayat Al Maadi, Hay El Maadi, Cairo",350,23000,Cairo,Egypt,commercial,361790.0,Office Space,Hay El Maadi,30.048819,31.243666
4101,3,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",500,255000,Cairo,Egypt,commercial,4011150.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4102,3,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",102,66300,Cairo,Egypt,commercial,1042899.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4103,2,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",350,224000,Cairo,Egypt,commercial,3523520.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4104,1,,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo","1,500",675000,Cairo,Egypt,commercial,10617750.0,Office Space,New Cairo City,30.06310285,31.455447475107487
4105,7+,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",400,60000,Cairo,Egypt,commercial,943800.0,Office Space,New Cairo City,30.06310285,31.455447475107487
