Baths,Beds,Location,Square Meter,base_price,city,country,page,price_usd,property_type,sub_div,Longitude,Latitude,geometry
1,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",110,50000, Cairo,Egypt,commercial,786500.0,Office Space, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
1,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",58,24000, Cairo,Egypt,commercial,377520.0,Office Space, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
3,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",270,150000, Cairo,Egypt,commercial,2359500.0,Office Space, New Cairo City,30.02012785,31.498220627134504,POINT (31.4982206271345 30.02012785)
7,,"South Teseen St., The 5th Settlement, New Cairo City, Cairo","1,000",400000, Cairo,Egypt,commercial,6292000.0,Office Space, New Cairo City,30.02012785,31.498220627134504,POINT (31.4982206271345 30.02012785)
1,,"90 Street, The 5th Settlement, New Cairo City, Cairo",170,60000, Cairo,Egypt,commercial,943800.0,Retail, New Cairo City,30.02012785,31.498220627134504,POINT (31.4982206271345 30.02012785)
3,,"90 Street, The 5th Settlement, New Cairo City, Cairo",350,180000, Cairo,Egypt,commercial,2831400.0,Office Space, New Cairo City,30.02012785,31.498220627134504,POINT (31.4982206271345 30.02012785)
3,,"90 Street, The 5th Settlement, New Cairo City, Cairo","1,200",710500, Cairo,Egypt,commercial,11176165.0,Office Space, New Cairo City,30.02012785,31.498220627134504,POINT (31.4982206271345 30.02012785)
1,,"5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",150,67500, Cairo,Egypt,commercial,1061775.0,Office Space, New Cairo City,30.02012785,31.498220627134504,POINT (31.4982206271345 30.02012785)
1,,"90 Street, The 5th Settlement, New Cairo City, Cairo",53,20000, Cairo,Egypt,commercial,314600.0,Office Space, New Cairo City,30.02012785,31.498220627134504,POINT (31.4982206271345 30.02012785)
1,,"90 Street, The 5th Settlement, New Cairo City, Cairo","1,200",770000, Cairo,Egypt,commercial,12112100.0,Office Space, New Cairo City,30.02012785,31.498220627134504,POINT (31.4982206271345 30.02012785)
,,"90 Street, The 5th Settlement, New Cairo City, Cairo","1,200",768000, Cairo,Egypt,commercial,12080640.0,Office Space, New Cairo City,30.02012785,31.498220627134504,POINT (31.4982206271345 30.02012785)
,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",240,110000, Cairo,Egypt,commercial,1730300.0,Office Space, New Cairo City,30.02012785,31.498220627134504,POINT (31.4982206271345 30.02012785)
,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",120,54000, Cairo,Egypt,commercial,849420.0,Office Space, New Cairo City,30.02012785,31.498220627134504,POINT (31.4982206271345 30.02012785)
,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",59,25000, Cairo,Egypt,commercial,393250.0,Office Space, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
,,"Cairo Medical Center CMC, North Teseen St., The 5th Settlement, New Cairo City, Cairo",55,20000, Cairo,Egypt,commercial,314600.0,Medical Facility, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
1,,"Street54, District 2, The 5th Settlement, New Cairo City, Cairo",67,40000, Cairo,Egypt,commercial,629200.0,Retail, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
2,,"El Safwa Resort, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",87,6090000, Cairo,Egypt,commercial,95795700.0,Office Space, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
3,,"Sheraton Al Matar, El Nozha, Cairo",600,75000, Cairo,Egypt,commercial,1179750.0,Office Space, El Nozha,30.048819,31.243666,POINT (31.243666 30.048819)
1,,"Sheraton Al Matar, El Nozha, Cairo",90,12000, Cairo,Egypt,commercial,188760.0,Office Space, El Nozha,30.048819,31.243666,POINT (31.243666 30.048819)
1,,"The 3rd Settlement, New Cairo City, Cairo","2,400",1020000, Cairo,Egypt,commercial,16044600.0,Whole Building, New Cairo City,30.048819,31.243666,POINT (31.243666 30.048819)
2,,"Sheraton Al Matar, El Nozha, Cairo",800,160000, Cairo,Egypt,commercial,2516800.0,Office Space, El Nozha,30.048819,31.243666,POINT (31.243666 30.048819)
2,,"Sheraton Al Matar, El Nozha, Cairo",650,145600, Cairo,Egypt,commercial,2290288.0,Office Space, El Nozha,30.048819,31.243666,POINT (31.243666 30.048819)
1,,"Industrial Zone, Obour City, Qalyubia","1,400",80000, Qalyubia,Egypt,commercial,1258400.0,Warehouse, Obour City,30.1774902,31.4741102,POINT (31.4741102 30.1774902)
1,,"Sheraton Al Matar, El Nozha, Cairo",800,160000, Cairo,Egypt,commercial,2516800.0,Office Space, El Nozha,30.048819,31.243666,POINT (31.243666 30.048819)
2,,"Sheraton Al Matar, El Nozha, Cairo",600,135000, Cairo,Egypt,commercial,2123550.0,Office Space, El Nozha,30.048819,31.243666,POINT (31.243666 30.048819)
4,,"Sheraton Al Matar, El Nozha, Cairo",800,180000, Cairo,Egypt,commercial,2831400.0,Office Space, El Nozha,30.048819,31.243666,POINT (31.243666 30.048819)
,,"Mohamed Naguib Axis, North Investors Area, New Cairo City, Cairo",200,14000, Cairo,Egypt,commercial,220220.0,Office Space, New Cairo City,30.02012785,31.498220627134504,POINT (31.4982206271345 30.02012785)
,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",248,110000, Cairo,Egypt,commercial,1730300.0,Office Space, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",105,50000, Cairo,Egypt,commercial,786500.0,Office Space, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",200,80000, Cairo,Egypt,commercial,1258400.0,Office Space, New Cairo City,30.02012785,31.498220627134504,POINT (31.4982206271345 30.02012785)
,,"South Teseen St., The 5th Settlement, New Cairo City, Cairo",200,80000, Cairo,Egypt,commercial,1258400.0,Retail, New Cairo City,30.02012785,31.498220627134504,POINT (31.4982206271345 30.02012785)
,,"Smart Village, Cairo Alexandria Desert Road, 6 October City, Giza",220,72600, Giza,Egypt,commercial,1141998.0,Office Space, 6 October City,30.1176285,31.367206,POINT (31.367206 30.1176285)
,,"North Teseen St., The 5th Settlement, New Cairo City, Cairo",450,225000, Cairo,Egypt,commercial,3539250.0,Office Space, New Cairo City,30.02012785,31.498220627134504,POINT (31.4982206271345 30.02012785)
1,2,"El Katameya, New Cairo City, Cairo",940,200000, Cairo,Egypt,commercial,3146000.0,Office Space, New Cairo City,30.048819,31.243666,POINT (31.243666 30.048819)
2,,"The 5th Settlement, New Cairo City, Cairo",350,150000, Cairo,Egypt,commercial,2359500.0,Office Space, New Cairo City,30.048819,31.243666,POINT (31.243666 30.048819)
2,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",140,60000, Cairo,Egypt,commercial,943800.0,Retail, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",58,25000, Cairo,Egypt,commercial,393250.0,Retail, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
1,,"Cairo Business Plaza, North Teseen St., The 5th Settlement, New Cairo City, Cairo",260,10500000, Cairo,Egypt,commercial,165165000.0,Office Space, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
1,,"Al Lebeny Axis, El Mariouteya, Faisal, Hay El Haram, Giza",600,23000, Giza,Egypt,commercial,361790.0,Office Space, Hay El Haram,29.887602500000003,31.2945081,POINT (31.2945081 29.8876025)
1,,"Trivium Business Complex, North Teseen St., The 5th Settlement, New Cairo City, Cairo",52,25000, Cairo,Egypt,commercial,393250.0,Office Space, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
,,"12th District, Sheikh Zayed City, Giza",80,22000, Giza,Egypt,commercial,346060.0,Shop, Sheikh Zayed City,30.0170039,31.213450800000004,POINT (31.2134508 30.0170039)
,,"Smart Village, Cairo Alexandria Desert Road, 6 October City, Giza",100,28000, Giza,Egypt,commercial,440440.0,Office Space, 6 October City,30.1176285,31.367206,POINT (31.367206 30.1176285)
1,,"One Piece, North Teseen St., The 5th Settlement, New Cairo City, Cairo",60,25000, Cairo,Egypt,commercial,393250.0,Office Space, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
1,,"Masaken Sheraton, Sheraton Al Matar, El Nozha, Cairo",280,45000, Cairo,Egypt,commercial,707850.0,Office Space, El Nozha,30.126217600000004,31.2960869,POINT (31.2960869 30.1262176)
1,,"One Piece, North Teseen St., The 5th Settlement, New Cairo City, Cairo","1,000",400000, Cairo,Egypt,commercial,6292000.0,Shop, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
1,,"One Piece, North Teseen St., The 5th Settlement, New Cairo City, Cairo","1,000",400000, Cairo,Egypt,commercial,6292000.0,Show Room, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
1,,"Street 10, Greens, 6th District, Sheikh Zayed City, Giza",118,30000, Giza,Egypt,commercial,471900.0,Medical Facility, Sheikh Zayed City,30.1594337,31.760475305305036,POINT (31.76047530530504 30.1594337)
1,,"One Piece, North Teseen St., The 5th Settlement, New Cairo City, Cairo",350,192000, Cairo,Egypt,commercial,3020160.0,Shop, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
4,,"Masaken Sheraton, Sheraton Al Matar, El Nozha, Cairo",650,260000, Cairo,Egypt,commercial,4089800.0,Office Space, El Nozha,30.126217600000004,31.2960869,POINT (31.2960869 30.1262176)
2,,"Street 12, District 1, The 5th Settlement, New Cairo City, Cairo",26,15000, Cairo,Egypt,commercial,235950.0,Retail, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
1,,"Mohi Al Din Abou El Ezz St., Dokki, Giza",270,40000, Giza,Egypt,commercial,629200.0,Office Space, Dokki,30.0170039,31.213450800000004,POINT (31.2134508 30.0170039)
4,,"Talaat Mostafa St., Rehab City Second Phase, Al Rehab, New Cairo City, Cairo",35,25000, Cairo,Egypt,commercial,393250.0,Shop, New Cairo City,30.063584,31.4889939,POINT (31.4889939 30.063584)
3,,"Lebanon Square, Mohandessin, Giza",240,110000, Giza,Egypt,commercial,1730300.0,Shop, Mohandessin,30.0170039,31.213450800000004,POINT (31.2134508 30.0170039)
1,,"Abdel Moneim Riad St., Mohandessin, Giza",550,55000, Giza,Egypt,commercial,865150.0,Office Space, Mohandessin,30.0170039,31.213450800000004,POINT (31.2134508 30.0170039)
,,"District 1, The 5th Settlement, New Cairo City, Cairo",65,32000, Cairo,Egypt,commercial,503360.0,Retail, New Cairo City,30.02012785,31.498220627134504,POINT (31.4982206271345 30.02012785)
,,"South Teseen St., The 5th Settlement, New Cairo City, Cairo",270,250000, Cairo,Egypt,commercial,3932500.0,Shop, New Cairo City,30.02012785,31.498220627134504,POINT (31.4982206271345 30.02012785)
,,"26th of July Corridor, Sheikh Zayed City, Giza",600,250000, Giza,Egypt,commercial,3932500.0,Full Floor, Sheikh Zayed City,30.0170039,31.213450800000004,POINT (31.2134508 30.0170039)
,,"9th District, Sheikh Zayed City, Giza",120,85000, Giza,Egypt,commercial,1337050.0,Retail, Sheikh Zayed City,30.0170039,31.213450800000004,POINT (31.2134508 30.0170039)
3,,"The 1st Settlement, New Cairo City, Cairo",70,15000, Cairo,Egypt,commercial,235950.0,Retail, New Cairo City,30.048819,31.243666,POINT (31.243666 30.048819)
1,,"Al Laselky St., El Laselky, New Maadi, Hay El Maadi, Cairo",167,50000, Cairo,Egypt,commercial,786500.0,Shop, Hay El Maadi,29.960331300000004,31.26305504108212,POINT (31.26305504108212 29.9603313)
3,,"Al Shabab St., Sheikh Zayed City, Giza",92,22000, Giza,Egypt,commercial,346060.0,Medical Facility, Sheikh Zayed City,30.0170039,31.213450800000004,POINT (31.2134508 30.0170039)
2,,"Abou Hanifa Al Noaman St., Rehab City First Phase, Al Rehab, New Cairo City, Cairo",172,150000, Cairo,Egypt,commercial,2359500.0,Shop, New Cairo City,30.063584,31.4889939,POINT (31.4889939 30.063584)
2,,"Masr Al Tayaran St., El Katameya, New Cairo City, Cairo","2,300",250000, Cairo,Egypt,commercial,3932500.0,Warehouse, New Cairo City,30.02012785,31.498220627134504,POINT (31.4982206271345 30.02012785)
1,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",183,150000, Cairo,Egypt,commercial,2359500.0,Shop, New Cairo City,30.02012785,31.498220627134504,POINT (31.4982206271345 30.02012785)
4,,"Al Taqa St.   Mohamed Mostafa Al Sayed, Al Nadi Al Ahly, Nasr City, Cairo",330,30000, Cairo,Egypt,commercial,471900.0,Office Space, Nasr City,30.0521177,31.3422045,POINT (31.3422045 30.0521177)
2,,"Porto New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",230,172500, Cairo,Egypt,commercial,2713425.0,Villa, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
2,,"Medical Park Premier, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",110,33000, Cairo,Egypt,commercial,519090.0,Medical Facility, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
5,,"Saad Zaghloul St., El Katameya, New Cairo City, Cairo","2,450",175000, Cairo,Egypt,commercial,2752750.0,Warehouse, New Cairo City,30.02012785,31.498220627134504,POINT (31.4982206271345 30.02012785)
3,,"Akhnaton St., District 5, The 5th Settlement, New Cairo City, Cairo",51,10000, Cairo,Egypt,commercial,157300.0,Medical Facility, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
3,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",275,123000, Cairo,Egypt,commercial,1934790.0,Show Room, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
1,,"Aisha Al Taymorya St., Garden City, Cairo",250,60000, Cairo,Egypt,commercial,943800.0,Office Space, Garden City,30.048819,31.243666,POINT (31.243666 30.048819)
4,,"Mohamed Mazhar St., Zamalek, Cairo",200,16500, Cairo,Egypt,commercial,259545.0,Office Space, Zamalek,30.048819,31.243666,POINT (31.243666 30.048819)
7+,,"Taha Hussein St., Zamalek, Cairo",400,85000, Cairo,Egypt,commercial,1337050.0,Show Room, Zamalek,30.048819,31.243666,POINT (31.243666 30.048819)
2,,"Shagaret Al Dor St., Zamalek, Cairo",40,25000, Cairo,Egypt,commercial,393250.0,Retail, Zamalek,30.048819,31.243666,POINT (31.243666 30.048819)
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo","7,000",3000000, Cairo,Egypt,commercial,47190000.0,Whole Building, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
1,,"The Water Way, North Investors Area, New Cairo City, Cairo",235,130000, Cairo,Egypt,commercial,2044900.0,Shop, New Cairo City,30.02012785,31.498220627134504,POINT (31.4982206271345 30.02012785)
1,,"Hassan Sabri St., Zamalek, Cairo",185,18000, Cairo,Egypt,commercial,283140.0,Office Space, Zamalek,30.048819,31.243666,POINT (31.243666 30.048819)
,,"Ahmed Heshmat St., Zamalek, Cairo",120,11000, Cairo,Egypt,commercial,173030.0,Office Space, Zamalek,30.048819,31.243666,POINT (31.243666 30.048819)
4,,"Cornish El Nile St., Bulaq Abo El Ela, Cairo",360,115000, Cairo,Egypt,commercial,1808950.0,Office Space, Bulaq Abo El Ela,30.048819,31.243666,POINT (31.243666 30.048819)
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",60,35000, Cairo,Egypt,commercial,550550.0,Retail, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
1,,"Street 9, Al Hadaba Al Olya, Mokattam, Cairo",220,28000, Cairo,Egypt,commercial,440440.0,Retail, Mokattam,30.033333,31.283333,POINT (31.283333 30.033333)
3,,"Ismailia Desert Road, Industrial Area 10th Ramadan, 10th of Ramadan City, Sharqia","9,720",140000, Sharqia,Egypt,commercial,2202200.0,Whole Building, 10th of Ramadan City,30.2900096,31.749342,POINT (31.749342 30.2900096)
1,,"El Rehab Extension, Al Rehab, New Cairo City, Cairo",40,30000, Cairo,Egypt,commercial,471900.0,Retail, New Cairo City,30.02012785,31.498220627134504,POINT (31.4982206271345 30.02012785)
2,,"Palestine St., New Maadi, Hay El Maadi, Cairo",200,15000, Cairo,Egypt,commercial,235950.0,Office Space, Hay El Maadi,29.9925522,31.279391600000004,POINT (31.2793916 29.9925522)
3,,"Ring Road, Zahraa El Maadi, Hay El Maadi, Cairo",450,180000, Cairo,Egypt,commercial,2831400.0,Office Space, Hay El Maadi,29.9925522,31.279391600000004,POINT (31.2793916 29.9925522)
1,,"Dyar Compound, 90 Street, The 5th Settlement, New Cairo City, Cairo",145,75000, Cairo,Egypt,commercial,1179750.0,Shop, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
1,,"Bank Center Street, South Teseen St., The 5th Settlement, New Cairo City, Cairo",133,53000, Cairo,Egypt,commercial,833690.0,Office Space, New Cairo City,30.06310285,31.455447475107487,POINT (31.45544747510749 30.06310285)
3,,"26th July St., Zamalek, Cairo",40,55000, Cairo,Egypt,commercial,865150.0,Shop, Zamalek,30.048819,31.243666,POINT (31.243666 30.048819)
1,,"Lebanon St., Mohandessin, Giza",250,21000, Giza,Egypt,commercial,330330.0,Office Space, Mohandessin,30.0170039,31.213450800000004,POINT (31.2134508 30.0170039)
2,,"Ahmed Heshmat St., Zamalek, Cairo",110,11500, Cairo,Egypt,commercial,180895.0,Office Space, Zamalek,30.048819,31.243666,POINT (31.243666 30.048819)
2,,"Mohamed Mazhar St., Zamalek, Cairo",200,32000, Cairo,Egypt,commercial,503360.0,Office Space, Zamalek,30.048819,31.243666,POINT (31.243666 30.048819)
1,,"Mohamed Mazhar St., Zamalek, Cairo",380,30000, Cairo,Egypt,commercial,471900.0,Office Space, Zamalek,30.048819,31.243666,POINT (31.243666 30.048819)
1,,"Al Tareeq Al Sharqi, Rehab City First Phase, Al Rehab, New Cairo City, Cairo",173,125000, Cairo,Egypt,commercial,1966250.0,Shop, New Cairo City,30.063584,31.4889939,POINT (31.4889939 30.063584)
